week,gameId,opponent,perspective,metric,actual,expectedLOO,poe,supported
3,401752829,Illinois,defense,yardsPerPlay,5.870967741935484,6.005991376685832,0.13502363475034773,True
4,401762820,Toledo,offense,successRate,0.40298507462686567,0.368238787658617,0.03474628696824866,True
4,401762820,Toledo,defense,successRate,0.3188405797101449,0.4093841409830557,0.0905435612729108,True
4,401762820,Toledo,offense,rushSuccessRate,0.4375,0.4182475475240658,0.019252452475934212,True
4,401762820,Toledo,defense,rushSuccessRate,0.3333333333333333,0.40313727733862015,0.06980394400528683,True
4,401762820,Toledo,offense,passSuccessRate,0.37142857142857144,0.3276803312052574,0.04374824022331403,True
4,401762820,Toledo,defense,passSuccessRate,0.3,0.4159511176163056,0.11595111761630561,True
4,401762820,Toledo,offense,explosivePlayRate,0.05970149253731343,0.10035724313263716,-0.04065575059532373,True
4,401762820,Toledo,defense,explosivePlayRate,0.07246376811594203,0.12787418824351285,0.05541042012757082,True
4,401762820,Toledo,offense,yardsPerPlay,4.343283582089552,4.130740970356775,0.21254261173277733,True
4,401762820,Toledo,defense,yardsPerPlay,4.072463768115942,6.184231100534178,2.1117673324182356,True
6,401762832,Massachusetts,offense,successRate,0.5,0.4757683507078442,0.02423164929215582,True
6,401762832,Massachusetts,defense,successRate,0.3387096774193548,0.3200593608033296,-0.01865031661602523,True
6,401762832,Massachusetts,offense,rushSuccessRate,0.5365853658536586,0.4683862211461275,0.06819914470753108,True
6,401762832,Massachusetts,defense,rushSuccessRate,0.36363636363636365,0.3630312505402089,-0.0006051130961547413,True
6,401762832,Massachusetts,offense,passSuccessRate,0.44,0.4499999248425186,-0.009999924842518604,True
6,401762832,Massachusetts,defense,passSuccessRate,0.325,0.3246024285624582,-0.00039757143754182156,True
6,401762832,Massachusetts,offense,explosivePlayRate,0.09090909090909091,0.12423924457354758,-0.03333015366445667,True
6,401762832,Massachusetts,defense,explosivePlayRate,0.04838709677419355,0.08120657780585386,0.03281948103166031,True
6,401762832,Massachusetts,offense,yardsPerPlay,5.636363636363637,5.9936705040649265,-0.35730686770128983,True
6,401762832,Massachusetts,defense,yardsPerPlay,4.079365079365079,3.641944508277926,-0.43742057108715304,True
7,401762834,Ball State,offense,successRate,0.5285714285714286,0.4439888511076184,0.0845825774638102,True
7,401762834,Ball State,defense,successRate,0.16666666666666666,0.3065126376694538,0.13984597100278714,True
7,401762834,Ball State,offense,rushSuccessRate,0.5238095238095238,0.45837901568631606,0.06543050812320778,True
7,401762834,Ball State,defense,rushSuccessRate,0.2,0.33181825186953207,0.13181825186953205,True
7,401762834,Ball State,offense,passSuccessRate,0.5357142857142857,0.412894574624636,0.12281971108964967,True
7,401762834,Ball State,defense,passSuccessRate,0.14285714285714285,0.31986246014606207,0.17700531728891922,True
7,401762834,Ball State,offense,explosivePlayRate,0.11428571428571428,0.13039177092068518,-0.016106056634970903,True
7,401762834,Ball State,defense,explosivePlayRate,0.020833333333333332,0.0922977736351233,0.07146444030178997,True
7,401762834,Ball State,offense,yardsPerPlay,6.535211267605634,5.80447548652616,0.7307357810794741,True
7,401762834,Ball State,defense,yardsPerPlay,2.125,4.038034857335444,1.913034857335444,True
9,401762874,Miami (OH),offense,successRate,0.42424242424242425,0.3956567052862108,0.02858571895621348,True
9,401762874,Miami (OH),defense,successRate,0.4166666666666667,0.36137331647523774,-0.05529335019142895,True
9,401762874,Miami (OH),offense,rushSuccessRate,0.5428571428571428,0.3934736583750887,0.14938348448205413,True
9,401762874,Miami (OH),defense,rushSuccessRate,0.3225806451612903,0.4125078327170354,0.08992718755574508,True
9,401762874,Miami (OH),offense,passSuccessRate,0.2903225806451613,0.39537190979619785,-0.10504932915103654,True
9,401762874,Miami (OH),defense,passSuccessRate,0.5172413793103449,0.33699399702803223,-0.18024738228231263,True
9,401762874,Miami (OH),offense,explosivePlayRate,0.10606060606060606,0.08907340772973733,0.01698719833086873,True
9,401762874,Miami (OH),defense,explosivePlayRate,0.1,0.11000910750770185,0.010009107507701842,True
9,401762874,Miami (OH),offense,yardsPerPlay,4.909090909090909,4.845019513957768,0.06407139513314153,True
9,401762874,Miami (OH),defense,yardsPerPlay,6.580645161290323,4.891584877999454,-1.6890602832908685,True
10,401762850,Central Michigan,offense,successRate,0.453125,0.4345922901289141,0.018532709871085906,True
10,401762850,Central Michigan,defense,successRate,0.35714285714285715,0.3575199014625409,0.0003770443196837725,True
10,401762850,Central Michigan,offense,rushSuccessRate,0.46153846153846156,0.46122395567559116,0.0003145058628704067,True
10,401762850,Central Michigan,defense,rushSuccessRate,0.24242424242424243,0.37425638306432996,0.13183214064008753,True
10,401762850,Central Michigan,offense,passSuccessRate,0.44,0.39722029260477815,0.042779707395221855,True
10,401762850,Central Michigan,defense,passSuccessRate,0.7777777777777778,0.3656359837363,-0.41214179404147777,True
10,401762850,Central Michigan,offense,explosivePlayRate,0.109375,0.12381954700510833,-0.014444547005108332,True
10,401762850,Central Michigan,defense,explosivePlayRate,0.047619047619047616,0.1016188315772692,0.05399978395822158,True
10,401762850,Central Michigan,offense,yardsPerPlay,5.2272727272727275,5.541158681244294,-0.3138859539715666,True
10,401762850,Central Michigan,defense,yardsPerPlay,5.478260869565218,4.647385780828864,-0.8308750887363541,True
12,401762857,Ohio,offense,successRate,0.44642857142857145,0.43635515121837953,0.010073420210191919,True
12,401762857,Ohio,defense,successRate,0.39285714285714285,0.3938356141674666,0.0009784713103237475,True
12,401762857,Ohio,offense,rushSuccessRate,0.47619047619047616,0.4613022606743906,0.014888215516085546,True
12,401762857,Ohio,defense,rushSuccessRate,0.43243243243243246,0.3975859593111348,-0.03484647312129768,True
12,401762857,Ohio,offense,passSuccessRate,0.35714285714285715,0.4022259633636081,-0.04508310622075096,True
12,401762857,Ohio,defense,passSuccessRate,0.3157894736842105,0.40068733646562094,0.08489786278141043,True
12,401762857,Ohio,offense,explosivePlayRate,0.14285714285714285,0.126147324263609,0.01670981859353385,True
12,401762857,Ohio,defense,explosivePlayRate,0.10714285714285714,0.11623637654611767,0.00909351940326053,True
12,401762857,Ohio,offense,yardsPerPlay,5.982142857142857,5.506000487697328,0.4761423694455287,True
12,401762857,Ohio,defense,yardsPerPlay,5.107142857142857,5.404800558001848,0.29765770085899135,True
